,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크,옵션,상품번호
360,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,2등급이상 육우 국거리 덩어리 1kg (-3500원),6772024642.0
361,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,2등급이상 육우 국거리 세절 1kg (-3500원),6772024642.0
362,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,2등급이상 육우 불고기 세절 1kg (-3500원),6772024642.0
363,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,업소용 육우 우둔 육회 세절 1kg,6772024642.0
364,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,업소용 국내산 젖소 우둔 육회 세절1kg (-10000원),6772024642.0
365,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,업소용 한우 우둔 육회 세절1kg (+3500원),6772024642.0
366,한우 육우 도매 관공서 병원 식당 학교 납품 정육 국거리 불고기 업소용 육회 대용량,39500,,26.0,11,1,우마왕,3500,"불고기용, 국거리용, 구이용","앞다리, 사태, 양지, 우둔, 목심",1000g,1등급,https://cr.shopping.naver.com/adcr.nhn?x=FUp43IP2LR1ywFE1McQz%2Bf%2F%2F%2Fw%3D%3Ds6ZyBT3BFVzk8DDlFp69Aj1i8oeewUGJjiWGqT0EZHVGk5X2JRgAMpXMWke7HgHVjbw3XrTmX%2B1U65VrrzxjFwci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUDA2kr6vyIZHg3E1Meg5MyER%2BNwFe7r%2F8o2cq8WPI3A6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJbFgxF02Ef%2Ft%2BgRS%2BZ0XDCe1enh21YqXpAvWfF0IezNzHvY%2FUzN94OzIr5wG3PfiAsGSuHZDp%2B6JBYfwMzOUvpjHG8UrBkvBdz4Pd7xMO4G2S40WiySVeZEaD5f8PRVtt98QDQdmC2%2FdVt5DChfdXT7YOSHOO%2FJWEDmd8BA7KklZ19zjMhDUG39HGmMlNz9VQO%2BEkmhXSEYZ6bw88cu4l1q4jqp6vvpnKCwT8w4fHlHcqvwFXn9TMnV8j%2BnqGPSnIj4tLwcuApNKTsk8KgGXfOZsajFptWJS96fV%2BAquh5YcfDKiuZ0HmephVki5UyLaXTfynZ3kxDcanIZYD1NRSrBWTL5YX6CIsDjiGZ3SvAPGzt7aitzuZbHZt%2FyJyHVJG%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=84316524964&catId=50004654,육회소스2kg (-19500원),6772024642.0
367,국내산 한우 소고기 육회 200g 1~2인분,6900,14.0,,0,0,은하씨마켓,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=kkaiydD4XesJ5zYAq0AD8f%2F%2F%2Fw%3D%3DsJttns%2B6WGs%2FLbcXBJSA5XU2BpP9bBk%2BTqNJTfiiFYXa%2BujfgJbNMB2WWL70VDrke5wKtnzJ%2B8MMKunRXIMGEiEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSFbex64OWlEPDLgFjlwLUQton%2BbGltk%2FZAN1WYhXfPuG0%2BJOIx%2F5XWJwE1lG3vfjXc51eUxEO7hos7xpXQm0uk%2B5HNGugaoPVILZEpa9fq7nL9NZT1rTirajnwIhyhXeXeV%2BxuWIbn6EKylkWZpKP%2FXfdCEQ7pTfqM2A%2B79HInDuYzw1Wo21KTSluTI3IJ2gSpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXTsoxRWH1%2BflUaIwj7%2FYR6AJVgwb%2BZ%2FkGfVTU6utOCi5wG1p2xF86z%2FZ0zrV%2Bnf6wiHOkbPASSnWvIIk73AcGtbZXTY66zgRLnkcfu4vGdHL546Hy16%2BzE61DUQ3iJC71BSynvjT%2FwV27w5QXSvDvDtGFqEggTAO1inWN3s66WrwYgUNGFF%2BdrUkPwtQWjRnvT6WN3PQym2o56IFfvn1oMnwpHdgqUP2oYCXqBf0e9k7j8yrC2VodLhhHJ0Y%2FSN9KUnjWbOlEFHSzABAAlAiANcA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=33720152674&catId=50004654,없음,
368,[당일 주문/수령][숙성육]육회 300g,18000,,,0,0,이마트몰,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=qV3XDaGbDOZq7Tj5UNgIWf%2F%2F%2Fw%3D%3DsruMeuphtjgG%2Fe9OMS4oHlKE1ohwG5vqToz8rTihSmfI1sxCPBVdKiUWjRfkME5hBxtonMnKzv3GBFi5M7YtRfMi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hVSmc4EjFmrMWU2fUHa96sZe2fAu0el%2B%2BpN9GjMEDNujQT3iThmdiWTSbqpjIH8SL4TgXXJZMN4IzsnVhK7cY8JA34WpwaDN58lPGWGi%2FDyRTEr1I%2BoigKR5%2B%2BSDLR70PL1ykb%2BxqwqKvkeegbFq3JucfhIqLCWoYNCdt3xXibMbAt%2BtfB5rJ7ZhdNQe1WggEIt%2FuRZdM4nOe0NkNyLoUMCBvacBshbm7ZDG%2Ff8pkkvBz7%2BORHa%2BX777%2F5U82WuF0XR83UxmZjAOFn5vdJs9D2FFEl1vdfLtCum%2Be%2FevCoNXfqiCwBtPYYwEdSt6i2JAn9zLiIYx3U46h8WtrhfL6kk9%2B%2BydIsyp6tHPh%2BeXcskv%2BQJkeAmTHNPoKpUWpLkwPwwfNI%2BfmB306%2BJJ08sTvSSC%2FmxXYdAWELfkjDxnqLUVJgvuhJ5QIVmJ5ut7uIM5k2RVaP0tczfmFvu2rM5D84BhOw4ZPk9B%2FBenVlqDbavS69cZ2zdNHCBTIqlgoAYfTM5xkaLybfwIVYO1b%2FkContQ81dNRDjrgHSlucilCPmFbDf4gHI5rSMJU1BWcIOg&nvMid=29129342405&catId=50004654,없음,
369,당일도축 국내산 한우 육회 150g 300g,12900,6.0,9.0,2,1,돌쇠네 농산물,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=D1wjzY8kf5GKcj0fph2q0v%2F%2F%2Fw%3D%3DsL3aw8T%2BY9kc0QwW9EZbQAPtYz0BsWY6leRDd6%2FjVqxo2T%2B2I7vM1lywjaE2447yKcAnSwMGk6f%2FhmDfxbyS%2F%2FdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHYzXlFYI36nhwgeiiHmhF1YWFMYT2dSPzwvkoA8dpkSBQr%2BuWJ1%2FdKF2Q1TpKiavzy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtYE4OvpGZn2yMP7auZfz%2Bu79%2FvKlCBW%2FY9irpGoUR53GfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu6yhyIHQBk2aGWe%2FNcnCfpRQAjzMpzYMfpQOb0Uk1q08AbWnbEXzrP9nTOtX6d%2FrCJABp1jMl1NRiRAkjZLcCnnLmjQKs0S19%2FfIQif3ZM%2F%2FMX0rVbM%2FEVkBS7Te5mQtEO4F7%2B4kLyyLRAo9pBAlcJLhdMvXVzyVZR328Kfbi7eOVAG2dzoiCaO6wNpuZ%2FYuruRuOtyyYhUmQdfgwLD8pxiQCU4rA9qEITJh30T6VqaOT%2BlVuZbiVLLApQ2g0l2csB5Pz%2BQsVcf1B6csCkZzg9zLxO7PXu0YMu4bpQ5PtAIzDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=84171915144&catId=50004654,한우 육회 150g + 양념장(1),6627414822.0
370,당일도축 국내산 한우 육회 150g 300g,12900,6.0,9.0,2,1,돌쇠네 농산물,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=D1wjzY8kf5GKcj0fph2q0v%2F%2F%2Fw%3D%3DsL3aw8T%2BY9kc0QwW9EZbQAPtYz0BsWY6leRDd6%2FjVqxo2T%2B2I7vM1lywjaE2447yKcAnSwMGk6f%2FhmDfxbyS%2F%2FdyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHYzXlFYI36nhwgeiiHmhF1YWFMYT2dSPzwvkoA8dpkSBQr%2BuWJ1%2FdKF2Q1TpKiavzy7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtYE4OvpGZn2yMP7auZfz%2Bu79%2FvKlCBW%2FY9irpGoUR53GfdU6OMHyYkACjIofHTgmtr6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu6yhyIHQBk2aGWe%2FNcnCfpRQAjzMpzYMfpQOb0Uk1q08AbWnbEXzrP9nTOtX6d%2FrCJABp1jMl1NRiRAkjZLcCnnLmjQKs0S19%2FfIQif3ZM%2F%2FMX0rVbM%2FEVkBS7Te5mQtEO4F7%2B4kLyyLRAo9pBAlcJLhdMvXVzyVZR328Kfbi7eOVAG2dzoiCaO6wNpuZ%2FYuruRuOtyyYhUmQdfgwLD8pxiQCU4rA9qEITJh30T6VqaOT%2BlVuZbiVLLApQ2g0l2csB5Pz%2BQsVcf1B6csCkZzg9zLxO7PXu0YMu4bpQ5PtAIzDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=84171915144&catId=50004654,한우 육회 300g + 양념장(2) (+10000원),6627414822.0
371,당일도축 한우뭉티기600g/보리소육회 300g/소스포함/BX,25440,46.0,,0,0,11번가,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=CKAje3GH5%2Br4UVRt9j6hCf%2F%2F%2Fw%3D%3DsrSAhFl4CEVAi1oJuYTuKRbwdV8qHev1mGq%2BAV6%2FF70o2T%2B2I7vM1lywjaE2447yK6Ag%2FY4qcbpvQML1a3GHbWtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lHYzXlFYI36nhwgeiiHmhF1YWFMYT2dSPzwvkoA8dpkSBQr%2BuWJ1%2FdKF2Q1TpKiavzRFVhbM%2FKXasAsePUOmizrX5zDwSo%2FglkOK9xGwOHAAi2Nkl%2BQYjs%2BznxvmDlLPfOyY6qsl%2FNQVJpIE60caxYFDFRmJ7TNUcKOiH%2B9WTgRWY2E7kUqzFVas2HhcMRHTSgEqe2Pl2b%2FVvlNnl0xy5MqoBsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v929PYSTaMrcj6w82Yq6WzMfwngPtp%2FPn%2Br%2F0y6Ao0xYsi%2Bqy4i%2BRYHO4O8Pl%2FeCV0nKh56IIeL1cCRofdUw%2FhoURWnSKCvK8x6rufDLGRqScTDuC1ITmJdZ5GUmTsYX3%2B2NWN0a0bQ75izsGP8FR%2FUtxAn0%2FhbUSp3e9X8iwx158%2FBCUPY6mjXm1fkZ4p2sEMJ0C3LC7AeY4cCIZuWlrMjAoSsarZR6N2%2BI%2B5uJPB8HGHfFUUhhLZQzA0kuy7UrUH0uvXGds3TRwgUyKpYKAGH4SYEoSuo%2FyYmbbAbBuBj6qPYwWIIOO3xbI6AxwPQlQghWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=32411114693&catId=50004654,없음,
372,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,21600,27.0,44.0,22,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=aGXKx8IOvltky9NevA8eNv%2F%2F%2Fw%3D%3Ds%2FXC%2BxPPO2zy6jxxC7F%2BDY0pQ0qeibXB%2BBwSMvFs%2BBg%2FLYgqJIWtm04rgvWnJ6%2FHs%2Bs5A59SgcpSETbR1hFNR%2Fsi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUtd4pdmEy3nwMQSp9i1fyEMz1Q%2FxwzXQMJjqDsrTsXrquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJfGYsiReknDvss%2BYCg85TlRnnHS1YYPtWSvRX6k9l3UvHvY%2FUzN94OzIr5wG3PfiAFApoW8zW%2BodiItgY1XRnimB9ticmmxyT7Mt105h7eq%2Bb8bjZ7alCHNogrrRapUwT0R6O0QMQnXkFJBmCowADBCTp%2Fknb5UJCMQe8gBRnSssHotN89x23ZNcPTZ3htnA%2BAMBEsfVH0Rkj%2FqIjhMdDCstLe9cJmjUhavs%2B2Ogii4UoBADA%2BrQTD50UZPWSs%2FViCUIiQr%2FrOhiquGfFj76PBIOuAKV6RXG1Is03XJLviBetdMS%2BPeVW6OQqvonOrFDDajBJ00sJXUdIiPKq5QIK6dgaUXLZg93g3g0wDwa33FvHICEQpPL7Rm%2B2fyhjEhHR&nvMid=83292555672&catId=50004654,육사시미+소스,5748056378.0
373,당일도축 주인직접 대구뭉티기 한우생고기 육사시미 육회 300g+소스,21600,27.0,44.0,22,1,그립소,3500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=aGXKx8IOvltky9NevA8eNv%2F%2F%2Fw%3D%3Ds%2FXC%2BxPPO2zy6jxxC7F%2BDY0pQ0qeibXB%2BBwSMvFs%2BBg%2FLYgqJIWtm04rgvWnJ6%2FHs%2Bs5A59SgcpSETbR1hFNR%2Fsi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7eZvkFZUDFdbessp7bpeOkB%2BEad0EQD0B4fEu7A%2BIUKx3FAPvXS2zl3wGmP4uA3hNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpUtd4pdmEy3nwMQSp9i1fyEMz1Q%2FxwzXQMJjqDsrTsXrquKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJfGYsiReknDvss%2BYCg85TlRnnHS1YYPtWSvRX6k9l3UvHvY%2FUzN94OzIr5wG3PfiAFApoW8zW%2BodiItgY1XRnimB9ticmmxyT7Mt105h7eq%2Bb8bjZ7alCHNogrrRapUwT0R6O0QMQnXkFJBmCowADBCTp%2Fknb5UJCMQe8gBRnSssHotN89x23ZNcPTZ3htnA%2BAMBEsfVH0Rkj%2FqIjhMdDCstLe9cJmjUhavs%2B2Ogii4UoBADA%2BrQTD50UZPWSs%2FViCUIiQr%2FrOhiquGfFj76PBIOuAKV6RXG1Is03XJLviBetdMS%2BPeVW6OQqvonOrFDDajBJ00sJXUdIiPKq5QIK6dgaUXLZg93g3g0wDwa33FvHICEQpPL7Rm%2B2fyhjEhHR&nvMid=83292555672&catId=50004654,육회+소스,5748056378.0
